baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_id,name,biotype,description,rank,is_interesting,patient_1,patient_2,patient_3,patient_6,patient_7,patient_8
273.9587754,-2.29037199,0.519227235,-4.411116825,1.03E-05,0.00021399,ENSG00000196352,CD55,protein_coding,CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665],333,no,-1.796005578,-5.091679417,-3.422912429,-1.434970535,-1.455325382,-1.276625191
2155.833138,-2.290211091,0.367104696,-6.238577481,4.42E-10,3.93E-08,ENSG00000060762,MPC1,protein_coding,mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606],334,no,-1.34609555,-2.382593568,-2.006752492,-3.620213015,-1.907392063,-2.533565976
68.18324284,-2.285935255,0.593366183,-3.852486574,0.000116924,0.001651517,ENSG00000120279,MYCT1,protein_coding,MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172],335,no,0.503404688,-2.630914644,-2.793850832,-3.999637323,-2.300894002,-2.219292016
188.382341,-2.283404043,0.680084529,-3.357529757,0.000786423,0.007770618,ENSG00000176435,CLEC14A,protein_coding,C-type lectin domain containing 14A [Source:HGNC Symbol;Acc:HGNC:19832],336,no,2.018993486,-2.732356696,-3.526470956,-5.533973751,-1.910504028,-1.371295109
45.45544782,-2.28137208,0.586557604,-3.88942546,0.000100482,0.001442904,ENSG00000188921,HACD4,protein_coding,3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920],337,no,-2.647042939,-3.32821602,-1.27710656,-3.801454061,-1.934571788,-0.96092905
1556.130793,-2.27894516,0.656164162,-3.473132627,0.000514421,0.005484449,ENSG00000156222,SLC28A1,protein_coding,solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001],338,no,-6.220645577,-2.395063618,-2.043009065,-0.416315357,0.9586428,-4.069090728
152.6226823,-2.26550859,0.562012217,-4.031066443,5.55E-05,0.000874142,ENSG00000059377,TBXAS1,protein_coding,thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609],339,no,-2.115661478,-4.015058135,-1.611018347,-4.364048749,-0.098237799,-1.594801151
102.2618741,-2.264204255,0.528637688,-4.283092761,1.84E-05,0.000345543,ENSG00000165025,SYK,protein_coding,spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491],340,no,-2.689389229,-4.163525829,-1.561190076,-1.841526823,-2.988303772,-0.498876731
84.24060108,-2.257342386,0.564324797,-4.000076546,6.33E-05,0.000980007,ENSG00000175029,CTBP2,protein_coding,C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495],341,no,-0.471956232,-3.999845041,-1.529803654,-3.939733436,-2.139803658,-1.702410125
87.86106248,-2.255683562,0.484822983,-4.652592066,3.28E-06,8.14E-05,ENSG00000166510,CCDC68,protein_coding,coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:HGNC:24350],342,no,-2.275726817,-2.362981439,-2.107802206,-4.024778757,-1.405363269,-1.532935895
2759.146084,-2.255572508,0.645192396,-3.495968833,0.000472344,0.005130996,ENSG00000162551,ALPL,protein_coding,"alkaline phosphatase, liver/bone/kidney [Source:HGNC Symbol;Acc:HGNC:438]",343,no,-3.732467595,-6.282538446,-0.926326691,1.110985541,-1.74293201,-2.489610717
205.0421431,-2.252502362,0.46181185,-4.877532622,1.07E-06,3.09E-05,ENSG00000168477,TNXB,protein_coding,tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976],344,no,-0.679033053,-2.860680793,-1.552349588,-2.755116544,-1.984826559,-3.754377464
1525.024492,-2.242235038,0.479341486,-4.677740407,2.90E-06,7.35E-05,ENSG00000164692,COL1A2,protein_coding,collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198],345,no,-0.069644204,-3.791285339,-2.335225054,-3.36226213,-2.545572149,-1.164472
1008.286261,-2.241428524,0.389817158,-5.749948346,8.93E-09,5.21E-07,ENSG00000100031,GGT1,protein_coding,gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250],346,no,-2.759069556,-1.476192049,-2.408495565,-1.951293996,-1.297506691,-3.610471664
146.8583472,-2.238024009,0.620747691,-3.60536824,0.000311711,0.003671232,ENSG00000100385,IL2RB,protein_coding,interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009],347,no,0.58002597,-4.279653055,-1.687395745,-4.261289175,-3.048620291,-0.776639474
630.916485,-2.236694059,0.466360143,-4.796066072,1.62E-06,4.40E-05,ENSG00000130635,COL5A1,protein_coding,collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209],348,no,-0.501365483,-3.362981439,-3.842466095,-1.598514003,-2.635967883,-1.493407531
104.7740509,-2.235727291,0.539114262,-4.147037928,3.37E-05,0.000571389,ENSG00000114450,GNB4,protein_coding,G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731],349,no,-0.550674544,-4.396928771,-1.686404542,-3.226545225,-1.731279466,-2.07513011
9131.896033,-2.234836024,0.587704075,-3.802655315,0.000143153,0.001953441,ENSG00000138356,AOX1,protein_coding,aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553],350,no,0.228314574,-0.043729085,-5.05242559,-3.861769393,-2.130660913,-2.552316553
2478.309173,-2.234583228,0.431566186,-5.177845948,2.24E-07,8.34E-06,ENSG00000164406,LEAP2,protein_coding,liver enriched antimicrobial peptide 2 [Source:HGNC Symbol;Acc:HGNC:29571],351,no,-0.519198063,-2.488908611,-2.838618214,-3.737291491,-1.391089736,-2.370990113
340.3389367,-2.234199463,0.678099881,-3.294794066,0.000984938,0.009271799,ENSG00000127920,GNG11,protein_coding,G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403],352,no,0.4043853,-3.326807826,-1.580688737,-7.834368684,-1.936240608,-1.483135547
115.9110581,-2.230098564,0.607588255,-3.670410917,0.000242161,0.003019328,ENSG00000169413,RNASE6,protein_coding,ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048],353,no,-0.376189028,-4.164435759,-0.331798514,-4.243972297,-2.862523999,-1.526755763
154.7640687,-2.229855029,0.643213432,-3.466742013,0.000526807,0.005578192,ENSG00000108798,ABI3,protein_coding,ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859],354,no,-0.534568209,-3.842789193,-2.46753542,-6.042120654,-0.356035556,-1.257525092
203.8924693,-2.223702961,0.474876427,-4.682698143,2.83E-06,7.18E-05,ENSG00000000938,FGR,protein_coding,"FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]",355,no,-2.45897059,-4.081799686,-0.602954264,-2.728621181,-1.659085641,-1.913623335
18767.06752,-2.214770709,0.59467549,-3.724334948,0.000195831,0.002541707,ENSG00000151224,MAT1A,protein_coding,methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903],356,no,-0.25378754,0.093525681,-5.423886976,-4.020460048,-1.995651263,-2.133386168
1239.749979,-2.210647194,0.475657854,-4.647557434,3.36E-06,8.29E-05,ENSG00000118515,SGK1,protein_coding,serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810],357,no,-1.582611066,-2.539138394,-0.612113599,-4.505013571,-1.412574905,-2.830071031
469.3990211,-2.210274695,0.503938414,-4.386001612,1.15E-05,0.000232449,ENSG00000137507,LRRC32,protein_coding,leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161],358,no,0.514645372,-2.186329562,-3.458050563,-2.864079989,-3.253275982,-1.579347498
134.691391,-2.204145005,0.561348207,-3.926520079,8.62E-05,0.001264938,ENSG00000106025,TSPAN12,protein_coding,tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641],359,no,-0.471956232,-3.028798192,-0.168556238,-3.779086248,-2.183019285,-3.500979128
444.6326024,-2.202649018,0.497008388,-4.431814572,9.34E-06,0.000196548,ENSG00000135917,SLC19A3,protein_coding,solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266],360,no,-1.935388433,-5.465948018,-1.751693519,-1.033296804,-1.958343684,-2.065333763
1498.809827,-2.202218571,0.535116653,-4.115399064,3.87E-05,0.00064032,ENSG00000176485,PLA2G16,protein_coding,phospholipase A2 group XVI [Source:HGNC Symbol;Acc:HGNC:17825],361,no,-4.720252786,-3.478458656,-0.905465706,-2.728855912,-1.462088825,-0.123172845
73.56120525,-2.194273543,0.5074914,-4.323764977,1.53E-05,0.00029505,ENSG00000163154,TNFAIP8L2,protein_coding,TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277],362,no,-1.07292782,-3.462517112,-2.447742925,-1.174778398,-2.956939601,-2.215648187
380.0006964,-2.193241074,0.631749089,-3.471696458,0.000517181,0.005498765,ENSG00000010379,SLC6A13,protein_coding,solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046],363,no,-1.297100468,-0.022194317,-5.876413427,-4.117211571,-0.493106163,-2.320687299
345.5512536,-2.192050342,0.660496247,-3.318793033,0.000904074,0.008695132,ENSG00000176014,TUBB6,protein_coding,tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776],364,no,0.086416712,-4.019998877,-0.126384427,-6.259732216,-1.415855642,-2.449123696
29.03069934,-2.191349314,0.657180489,-3.334471048,0.000854618,0.008333062,ENSG00000005108,THSD7A,protein_coding,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],365,no,-0.647042939,-1.314618417,-2.471922737,-2.551675752,-4.108248924,-2.179763652
25081.12779,-2.190554938,0.385879569,-5.67678393,1.37E-08,7.58E-07,ENSG00000228278,ORM2,protein_coding,orosomucoid 2 [Source:HGNC Symbol;Acc:HGNC:8499],366,no,-1.188231861,-1.419097286,-1.642042669,-3.076667353,-2.58232072,-3.245959321
1253.668452,-2.189757805,0.633134006,-3.458600841,0.000542989,0.005729992,ENSG00000196126,HLA-DRB1,protein_coding,"major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]",367,no,-0.71508246,-5.640854353,-2.335244318,-4.768644502,-0.589075222,-0.141864838
384.4245526,-2.188605658,0.648533637,-3.374698754,0.000738965,0.007391082,ENSG00000135046,ANXA1,protein_coding,annexin A1 [Source:HGNC Symbol;Acc:HGNC:533],368,no,0.113769397,-4.366657097,-2.519156409,-5.804225811,-0.378835426,-1.055814079
607.9699627,-2.186144495,0.430587078,-5.077125181,3.83E-07,1.29E-05,ENSG00000117643,MAN1C1,protein_coding,mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080],369,no,-1.747590675,-3.256066235,-2.286220774,-0.499703848,-3.347353313,-1.948763073
258.5405951,-2.184861318,0.640841911,-3.409360841,0.000651153,0.006632445,ENSG00000275410,HNF1B,protein_coding,HNF1 homeobox B [Source:HGNC Symbol;Acc:HGNC:11630],370,no,-0.387042593,-3.199482706,-4.861827626,-0.946179659,0.37705078,-4.3945025
158.8422641,-2.179347828,0.64320835,-3.388245549,0.000703413,0.007085707,ENSG00000169604,ANTXR1,protein_coding,ANTXR cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:21014],371,no,0.399572421,-4.555626517,-0.743369383,-4.229119169,-3.312768102,-0.803387773
46.95355137,-2.179168847,0.62172319,-3.505046749,0.000456527,0.004983594,ENSG00000089472,HEPH,protein_coding,hephaestin [Source:HGNC Symbol;Acc:HGNC:4866],372,no,-0.003186749,-2.386568259,-2.692764707,-4.129583495,-1.614051887,-2.424876149
113.9846786,-2.179094365,0.511189702,-4.262790032,2.02E-05,0.000369133,ENSG00000111799,COL12A1,protein_coding,collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188],373,no,-0.312731119,-2.40513489,-3.650259979,-3.259712089,-1.73889265,-1.756082058
297.4745361,-2.177911987,0.539219375,-4.039009143,5.37E-05,0.000851109,ENSG00000131471,AOC3,protein_coding,"amine oxidase, copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]",374,no,0.305470274,-2.913178521,-1.910687612,-4.732670079,-1.93184862,-1.964241784
2678.468457,-2.161917311,0.531100257,-4.070638797,4.69E-05,0.000756535,ENSG00000166035,LIPC,protein_coding,"lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]",375,no,-2.498227581,1.208638934,-2.321528331,-3.801893506,-1.58334456,-3.18386805
118.2035028,-2.161630704,0.542797641,-3.982387802,6.82E-05,0.00103933,ENSG00000204681,GABBR1,protein_coding,gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070],376,no,-0.258772349,-2.397746857,-1.918732583,-4.768803275,-2.125915773,-1.87977811
1774.70528,-2.161329612,0.541188398,-3.993673221,6.51E-05,0.0009989,ENSG00000173210,ABLIM3,protein_coding,actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132],377,no,0.276371188,-1.374029572,-3.184049353,-4.086514774,-0.823400238,-3.628696465
862284.8182,-2.161259261,0.493428312,-4.380087659,1.19E-05,0.000236699,ENSG00000163631,ALB,protein_coding,albumin [Source:HGNC Symbol;Acc:HGNC:399],378,no,-1.244826154,-2.145747758,-1.872231994,-5.33186659,-2.094240496,-1.060049917
633.821625,-2.161069141,0.477922537,-4.521797937,6.13E-06,0.000138749,ENSG00000139832,RAB20,protein_coding,"RAB20, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18260]",379,no,-1.312290803,-2.032948294,-4.652122723,-2.973109573,-1.080772595,-1.367775742
1161.51049,-2.159363626,0.461927432,-4.674681509,2.94E-06,7.44E-05,ENSG00000176422,SPRYD4,protein_coding,SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468],380,no,-0.371741004,-1.244539981,-3.245592161,-3.432557527,-3.065816321,-1.517187798
66.00143693,-2.157956859,0.522616879,-4.129137316,3.64E-05,0.000608433,ENSG00000166341,DCHS1,protein_coding,dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681],381,no,-1.970831376,-2.657164543,-0.545923319,-2.733282559,-1.635011506,-3.3945025
1069.894037,-2.155628844,0.552264183,-3.903256649,9.49E-05,0.001375575,ENSG00000108924,HLF,protein_coding,"HLF, PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:4977]",382,no,-1.882270649,0.563847592,-4.722000547,-3.484027359,-1.167113564,-2.240760871
118.4270946,-2.152232969,0.572676799,-3.758198292,0.000171141,0.002260958,ENSG00000179144,GIMAP7,protein_coding,"GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]",383,no,0.907000917,-2.105823599,-2.457867142,-2.659504633,-3.9707454,-2.358448788
327.5687313,-2.149562467,0.509691864,-4.217376454,2.47E-05,0.000438091,ENSG00000143110,C1orf162,protein_coding,chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344],384,no,-2.023086306,-3.683034686,-1.446059424,-3.231046618,0.399098161,-2.603213391
11747.78457,-2.148197303,0.612185184,-3.509064513,0.000449686,0.004926234,ENSG00000138109,CYP2C9,protein_coding,cytochrome P450 family 2 subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:2623],385,no,-0.156658474,-0.128756982,-3.981610583,-5.845211935,-2.260337254,-1.394668413
307.5648978,-2.146935229,0.532083549,-4.034958861,5.46E-05,0.000862401,ENSG00000213996,TM6SF2,protein_coding,transmembrane 6 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11861],386,no,-1.743718958,-2.314618417,-5.587743495,-1.19906957,-1.218146075,-1.83550847
3118.455041,-2.14508359,0.480275363,-4.46636192,7.96E-06,0.000173625,ENSG00000102967,DHODH,protein_coding,dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867],387,no,-0.21971409,-2.666588253,-0.965999114,-3.640583507,-1.725550029,-3.579955871
181.3233782,-2.144763175,0.421049609,-5.09384911,3.51E-07,1.21E-05,ENSG00000107864,CPEB3,protein_coding,cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746],388,no,-2.019011716,-0.989523043,-2.186380932,-1.977990317,-2.213093095,-3.583305512
522.6773304,-2.142161564,0.46743942,-4.582757621,4.59E-06,0.000108708,ENSG00000055163,CYFIP2,protein_coding,cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760],389,no,-2.364915852,-0.242650023,-3.467661679,-1.732812396,-3.5067365,-1.472465608
2167.267348,-2.138641646,0.494173016,-4.32771838,1.51E-05,0.000290853,ENSG00000011347,SYT7,protein_coding,synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514],390,no,-0.904897105,-1.407103992,-4.149264349,-2.343440087,-3.619483046,-0.556427228
21646.292,-2.137413708,0.411972247,-5.188246836,2.12E-07,7.92E-06,ENSG00000122194,PLG,protein_coding,plasminogen [Source:HGNC Symbol;Acc:HGNC:9071],391,no,-0.598801979,-1.964872959,-2.961106849,-3.593280903,-1.709114434,-1.997374341
1807.128611,-2.134769467,0.434333354,-4.915048423,8.88E-07,2.64E-05,ENSG00000084734,GCKR,protein_coding,glucokinase regulator [Source:HGNC Symbol;Acc:HGNC:4196],392,no,-3.778832811,-0.892802385,-2.065158831,-2.467100478,-0.845070626,-2.79701569
416.8559633,-2.132895231,0.440489728,-4.842099816,1.28E-06,3.61E-05,ENSG00000170525,PFKFB3,protein_coding,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]",393,no,-1.528770703,-2.586723813,-0.791334357,-3.80081977,-1.50266047,-2.650485283
175.7422863,-2.129068435,0.563131391,-3.780766746,0.000156346,0.002095821,ENSG00000139914,FITM1,protein_coding,fat storage inducing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:33714],394,no,-2.846883518,0.284593039,-1.502854597,-2.261289175,-1.804468176,-4.851140904
161.9457218,-2.125882357,0.595842891,-3.567857212,0.000359913,0.004120149,ENSG00000110876,SELPLG,protein_coding,selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722],395,no,-1.162640147,-4.132368511,-0.282888913,-4.954011931,-1.640549689,-1.31149435
2072.144352,-2.120560658,0.355304563,-5.968289962,2.40E-09,1.74E-07,ENSG00000123131,PRDX4,protein_coding,peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169],396,no,-2.42903869,-1.723950835,-2.04404256,-3.237189785,-1.14703241,-2.158405585
14393.32021,-2.116476756,0.438581668,-4.825730093,1.39E-06,3.87E-05,ENSG00000123838,C4BPA,protein_coding,complement component 4 binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1325],397,no,-1.372777132,-0.772116905,-2.160544592,-4.044541119,-1.565559524,-2.93656206
199.1331256,-2.113539871,0.515508934,-4.099909301,4.13E-05,0.000677491,ENSG00000136869,TLR4,protein_coding,toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850],398,no,-0.999822515,-4.098153751,-2.689376109,-0.497727184,-3.154878978,-1.424876149
73.08157748,-2.108262087,0.616605158,-3.419144424,0.000628184,0.006457511,ENSG00000189129,PLAC9,protein_coding,placenta specific 9 [Source:HGNC Symbol;Acc:HGNC:19255],399,no,-0.134783632,-1.574485544,-1.230421493,-3.894563466,-4.560280631,-1.820804826
102.7116292,-2.104056379,0.606511929,-3.469109637,0.000522186,0.005548185,ENSG00000105137,SYDE1,protein_coding,synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824],400,no,-0.298147796,-3.405731086,-3.459211686,-4.179308869,-0.46295076,-1.015763484
412.4161321,-2.103048604,0.397448644,-5.291371945,1.21E-07,4.92E-06,ENSG00000164038,SLC9B2,protein_coding,solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143],401,no,-1.536618949,-1.294809936,-2.335705611,-2.944194233,-1.358335894,-3.180292596
385.1634789,-2.102466639,0.469361895,-4.479414843,7.48E-06,0.000165038,ENSG00000167740,CYB5D2,protein_coding,cytochrome b5 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28471],402,no,-0.956285774,-0.742369136,-2.799264329,-4.127528862,-2.049133299,-2.101983364
683.3283612,-2.101443887,0.482636468,-4.354092629,1.34E-05,0.000261231,ENSG00000163430,FSTL1,protein_coding,follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972],403,no,-0.28830532,-3.666592771,-2.108343251,-3.574759365,-2.036478366,-0.934497017
195.4628294,-2.101196491,0.514972301,-4.080212637,4.50E-05,0.000730564,ENSG00000109906,ZBTB16,protein_coding,zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930],404,no,-2.365756828,0.422678412,-3.63338616,-1.789120842,-3.076123642,-1.933023053
101.747206,-2.097690017,0.599024042,-3.501846117,0.000462046,0.00503676,ENSG00000167874,TMEM88,protein_coding,transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371],405,no,0.544577134,-1.927185379,-1.63338616,-4.597668426,-2.693363744,-2.209147458
2128.02344,-2.097356342,0.520136966,-4.032315481,5.52E-05,0.000870391,ENSG00000139318,DUSP6,protein_coding,dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072],406,no,-1.077906928,-4.14878617,0.542187197,-2.473613101,-1.96491582,-3.224851541
425.9662804,-2.096784329,0.424196513,-4.942955128,7.69E-07,2.34E-05,ENSG00000198947,DMD,protein_coding,dystrophin [Source:HGNC Symbol;Acc:HGNC:2928],407,no,-3.037189262,-3.043521599,-0.495737562,-2.53183484,-1.857950506,-1.553200246
586.6917037,-2.095079517,0.496332076,-4.221124561,2.43E-05,0.000433876,ENSG00000135916,ITM2C,protein_coding,integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175],408,no,-2.716275241,-3.672665938,-1.372591716,-3.318245059,-1.49857467,0.158161474
133.3559562,-2.094012609,0.574949074,-3.642083627,0.00027044,0.003305546,ENSG00000149218,ENDOD1,protein_coding,endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129],409,no,0.16536079,-3.725551518,-4.315310391,-1.160834429,-2.091076273,-1.674235618
7415.62832,-2.093629023,0.391846022,-5.342989091,9.14E-08,3.87E-06,ENSG00000157131,C8A,protein_coding,complement C8 alpha chain [Source:HGNC Symbol;Acc:HGNC:1352],410,no,-0.755218242,-1.963864373,-1.690473219,-2.520651741,-2.106284942,-3.550370243
